voice,face,label
id10007\27.wav,id10049\8.jpg,0
id10051\12.wav,id10050\18.jpg,0
id10039\25.wav,id10039\12.jpg,1
id10053\5.wav,id10053\13.jpg,1
id10024\11.wav,id10024\18.jpg,1
id10055\10.wav,id10022\6.jpg,0
id10035\22.wav,id10017\7.jpg,0
id10025\4.wav,id10035\20.jpg,0
id10052\10.wav,id10049\5.jpg,0
id10051\10.wav,id10051\23.jpg,1
id10045\2.wav,id10011\24.jpg,0
id10051\11.wav,id10029\4.jpg,0
id10031\23.wav,id10031\25.jpg,1
id10020\20.wav,id10020\9.jpg,1
id10013\22.wav,id10021\19.jpg,0
id10017\9.wav,id10017\28.jpg,1
id10017\21.wav,id10017\25.jpg,1
id10023\27.wav,id10023\26.jpg,1
id10015\14.wav,id10020\1.jpg,0
id10046\6.wav,id10046\19.jpg,1
id10031\24.wav,id10022\10.jpg,0
id10031\27.wav,id10031\15.jpg,1
id10052\4.wav,id10009\10.jpg,0
id10050\12.wav,id10050\19.jpg,1
id10050\26.wav,id10020\20.jpg,0
id10044\21.wav,id10052\25.jpg,0
id10042\14.wav,id10024\16.jpg,0
id10037\18.wav,id10034\11.jpg,0
id10008\19.wav,id10008\20.jpg,1
id10024\3.wav,id10024\21.jpg,1
id10030\9.wav,id10030\8.jpg,1
id10007\23.wav,id10007\20.jpg,1
id10040\11.wav,id10053\6.jpg,0
id10027\14.wav,id10009\26.jpg,0
id10017\30.wav,id10007\9.jpg,0
id10047\17.wav,id10020\24.jpg,0
id10048\6.wav,id10042\5.jpg,0
id10025\8.wav,id10025\9.jpg,1
id10042\16.wav,id10026\29.jpg,0
id10023\17.wav,id10035\25.jpg,0
id10024\19.wav,id10024\8.jpg,1
id10011\30.wav,id10030\30.jpg,0
id10015\16.wav,id10015\12.jpg,1
id10015\16.wav,id10007\29.jpg,0
id10022\3.wav,id10038\15.jpg,0
id10044\15.wav,id10010\4.jpg,0
id10042\21.wav,id10010\14.jpg,0
id10022\1.wav,id10016\24.jpg,0
id10049\13.wav,id10049\17.jpg,1
id10041\6.wav,id10041\17.jpg,1
id10019\21.wav,id10010\30.jpg,0
id10016\16.wav,id10016\1.jpg,1
id10039\20.wav,id10049\4.jpg,0
id10012\12.wav,id10026\29.jpg,0
id10011\25.wav,id10015\28.jpg,0
id10036\25.wav,id10013\29.jpg,0
id10045\12.wav,id10029\23.jpg,0
id10037\9.wav,id10038\1.jpg,0
id10036\30.wav,id10006\5.jpg,0
id10012\2.wav,id10049\1.jpg,0
id10055\3.wav,id10055\17.jpg,1
id10055\8.wav,id10055\8.jpg,1
id10013\11.wav,id10049\12.jpg,0
id10051\5.wav,id10051\19.jpg,1
id10026\5.wav,id10026\21.jpg,1
id10051\22.wav,id10036\13.jpg,0
id10011\19.wav,id10011\3.jpg,1
id10011\21.wav,id10013\11.jpg,0
id10045\25.wav,id10045\7.jpg,1
id10046\14.wav,id10047\9.jpg,0
id10054\23.wav,id10031\9.jpg,0
id10031\26.wav,id10011\30.jpg,0
id10047\3.wav,id10026\16.jpg,0
id10011\9.wav,id10010\26.jpg,0
id10011\18.wav,id10011\22.jpg,1
id10032\17.wav,id10016\27.jpg,0
id10048\26.wav,id10048\29.jpg,1
id10039\10.wav,id10048\25.jpg,0
id10055\11.wav,id10008\30.jpg,0
id10028\6.wav,id10054\25.jpg,0
id10039\21.wav,id10039\9.jpg,1
id10018\17.wav,id10018\21.jpg,1
id10018\14.wav,id10050\17.jpg,0
id10050\24.wav,id10050\3.jpg,1
id10010\30.wav,id10048\24.jpg,0
id10046\4.wav,id10046\18.jpg,1
id10024\15.wav,id10024\20.jpg,1
id10051\18.wav,id10051\10.jpg,1
id10010\3.wav,id10014\17.jpg,0
id10006\5.wav,id10023\21.jpg,0
id10014\16.wav,id10014\28.jpg,1
id10043\13.wav,id10043\6.jpg,1
id10049\14.wav,id10021\21.jpg,0
id10033\13.wav,id10033\26.jpg,1
id10041\14.wav,id10041\3.jpg,1
id10008\25.wav,id10017\4.jpg,0
id10026\7.wav,id10047\18.jpg,0
id10018\18.wav,id10018\8.jpg,1
id10051\28.wav,id10029\28.jpg,0
id10048\28.wav,id10048\15.jpg,1
id10037\25.wav,id10037\5.jpg,1
id10038\4.wav,id10038\4.jpg,1
id10028\10.wav,id10039\9.jpg,0
id10028\5.wav,id10040\13.jpg,0
id10022\26.wav,id10009\27.jpg,0
id10045\22.wav,id10040\28.jpg,0
id10030\30.wav,id10007\22.jpg,0
id10050\17.wav,id10050\8.jpg,1
id10012\6.wav,id10012\19.jpg,1
id10035\19.wav,id10035\30.jpg,1
id10014\25.wav,id10014\1.jpg,1
id10014\30.wav,id10014\18.jpg,1
id10029\20.wav,id10029\7.jpg,1
id10054\2.wav,id10040\27.jpg,0
id10038\2.wav,id10030\12.jpg,0
id10041\11.wav,id10006\8.jpg,0
id10028\13.wav,id10013\28.jpg,0
id10016\11.wav,id10043\4.jpg,0
id10025\6.wav,id10025\5.jpg,1
id10041\10.wav,id10033\13.jpg,0
id10034\1.wav,id10034\9.jpg,1
id10020\19.wav,id10020\21.jpg,1
id10021\28.wav,id10046\17.jpg,0
id10029\16.wav,id10012\9.jpg,0
id10046\15.wav,id10052\3.jpg,0
id10035\3.wav,id10035\26.jpg,1
id10028\15.wav,id10028\17.jpg,1
id10044\23.wav,id10044\6.jpg,1
id10036\7.wav,id10011\1.jpg,0
id10013\28.wav,id10013\27.jpg,1
id10052\30.wav,id10050\18.jpg,0
id10040\2.wav,id10020\6.jpg,0
id10052\15.wav,id10043\27.jpg,0
id10006\19.wav,id10006\13.jpg,1
id10040\22.wav,id10011\20.jpg,0
id10037\7.wav,id10037\19.jpg,1
id10016\2.wav,id10039\25.jpg,0
id10012\20.wav,id10012\30.jpg,1
id10025\18.wav,id10020\14.jpg,0
id10018\24.wav,id10036\10.jpg,0
id10029\17.wav,id10055\7.jpg,0
id10011\24.wav,id10029\22.jpg,0
id10037\22.wav,id10041\11.jpg,0
id10032\20.wav,id10041\4.jpg,0
id10038\12.wav,id10038\6.jpg,1
id10029\6.wav,id10055\24.jpg,0
id10023\4.wav,id10023\4.jpg,1
id10053\16.wav,id10053\20.jpg,1
id10022\9.wav,id10044\2.jpg,0
id10014\10.wav,id10036\28.jpg,0
id10022\24.wav,id10055\1.jpg,0
id10032\22.wav,id10055\15.jpg,0
id10036\26.wav,id10014\23.jpg,0
id10055\12.wav,id10006\23.jpg,0
id10015\26.wav,id10055\20.jpg,0
id10036\15.wav,id10036\10.jpg,1
id10053\12.wav,id10053\22.jpg,1
id10014\1.wav,id10014\3.jpg,1
id10007\2.wav,id10049\23.jpg,0
id10011\2.wav,id10011\15.jpg,1
id10047\29.wav,id10047\7.jpg,1
id10024\29.wav,id10024\13.jpg,1
id10037\3.wav,id10047\4.jpg,0
id10054\3.wav,id10054\6.jpg,1
id10034\18.wav,id10034\24.jpg,1
id10015\7.wav,id10023\14.jpg,0
id10016\16.wav,id10038\12.jpg,0
id10015\18.wav,id10026\15.jpg,0
id10015\12.wav,id10015\22.jpg,1
id10015\5.wav,id10015\14.jpg,1
id10029\2.wav,id10029\9.jpg,1
id10054\23.wav,id10009\22.jpg,0
id10047\29.wav,id10028\30.jpg,0
id10021\18.wav,id10021\24.jpg,1
id10035\24.wav,id10035\24.jpg,1
id10024\2.wav,id10024\29.jpg,1
id10033\16.wav,id10031\27.jpg,0
id10009\19.wav,id10009\4.jpg,1
id10044\3.wav,id10028\7.jpg,0
id10027\4.wav,id10027\21.jpg,1
id10054\8.wav,id10054\28.jpg,1
id10013\2.wav,id10028\15.jpg,0
id10048\10.wav,id10048\15.jpg,1
id10044\4.wav,id10044\7.jpg,1
id10032\1.wav,id10032\14.jpg,1
id10014\9.wav,id10014\19.jpg,1
id10018\28.wav,id10015\22.jpg,0
id10014\23.wav,id10014\20.jpg,1
id10044\13.wav,id10044\20.jpg,1
id10052\12.wav,id10019\28.jpg,0
id10034\18.wav,id10034\7.jpg,1
id10031\29.wav,id10031\18.jpg,1
id10006\6.wav,id10006\8.jpg,1
id10050\20.wav,id10053\4.jpg,0
id10051\6.wav,id10020\19.jpg,0
id10039\5.wav,id10050\28.jpg,0
id10031\17.wav,id10031\29.jpg,1
id10009\17.wav,id10009\10.jpg,1
id10025\28.wav,id10054\17.jpg,0
id10040\29.wav,id10050\23.jpg,0
id10048\11.wav,id10017\22.jpg,0
id10050\20.wav,id10050\22.jpg,1
id10020\25.wav,id10034\16.jpg,0
id10020\27.wav,id10020\21.jpg,1
id10024\1.wav,id10029\25.jpg,0
id10045\11.wav,id10045\1.jpg,1
id10049\30.wav,id10049\12.jpg,1
id10031\16.wav,id10031\16.jpg,1
id10017\2.wav,id10017\19.jpg,1
id10051\13.wav,id10042\4.jpg,0
id10047\3.wav,id10007\9.jpg,0
id10049\21.wav,id10026\10.jpg,0
id10014\13.wav,id10016\26.jpg,0
id10050\1.wav,id10007\16.jpg,0
id10027\16.wav,id10027\4.jpg,1
id10015\14.wav,id10039\16.jpg,0
id10046\25.wav,id10044\11.jpg,0
id10049\2.wav,id10049\27.jpg,1
id10043\19.wav,id10043\22.jpg,1
id10044\21.wav,id10044\26.jpg,1
id10046\12.wav,id10047\22.jpg,0
id10039\23.wav,id10039\2.jpg,1
id10014\21.wav,id10014\19.jpg,1
id10009\25.wav,id10009\18.jpg,1
id10028\24.wav,id10028\1.jpg,1
id10020\18.wav,id10020\14.jpg,1
id10027\3.wav,id10027\18.jpg,1
id10038\12.wav,id10038\24.jpg,1
id10034\11.wav,id10034\9.jpg,1
id10041\7.wav,id10041\22.jpg,1
id10022\24.wav,id10022\20.jpg,1
id10023\23.wav,id10023\15.jpg,1
id10022\29.wav,id10022\10.jpg,1
id10006\7.wav,id10013\25.jpg,0
id10020\9.wav,id10020\21.jpg,1
id10051\12.wav,id10040\22.jpg,0
id10038\7.wav,id10044\22.jpg,0
id10051\11.wav,id10051\1.jpg,1
id10022\10.wav,id10013\7.jpg,0
id10024\21.wav,id10035\27.jpg,0
id10018\4.wav,id10018\6.jpg,1
id10007\5.wav,id10021\19.jpg,0
id10026\7.wav,id10026\21.jpg,1
id10054\14.wav,id10054\5.jpg,1
id10033\13.wav,id10033\25.jpg,1
id10037\27.wav,id10012\29.jpg,0
id10041\27.wav,id10034\5.jpg,0
id10021\12.wav,id10050\26.jpg,0
id10045\10.wav,id10030\13.jpg,0
id10010\18.wav,id10026\22.jpg,0
id10029\29.wav,id10012\27.jpg,0
id10025\27.wav,id10045\19.jpg,0
id10033\22.wav,id10040\11.jpg,0
id10019\2.wav,id10055\26.jpg,0
id10036\7.wav,id10036\15.jpg,1
id10047\27.wav,id10047\17.jpg,1
id10036\28.wav,id10036\15.jpg,1
id10051\7.wav,id10051\26.jpg,1
id10050\5.wav,id10035\3.jpg,0
id10012\22.wav,id10009\3.jpg,0
id10019\14.wav,id10019\4.jpg,1
id10054\1.wav,id10036\6.jpg,0
id10055\13.wav,id10055\16.jpg,1
id10037\15.wav,id10037\15.jpg,1
id10040\9.wav,id10048\22.jpg,0
id10042\13.wav,id10042\2.jpg,1
id10047\18.wav,id10047\7.jpg,1
id10018\10.wav,id10034\29.jpg,0
id10008\19.wav,id10008\6.jpg,1
id10019\16.wav,id10019\27.jpg,1
id10034\21.wav,id10029\21.jpg,0
id10046\24.wav,id10046\2.jpg,1
id10052\7.wav,id10017\8.jpg,0
id10053\17.wav,id10053\4.jpg,1
id10038\20.wav,id10016\4.jpg,0
id10043\12.wav,id10008\27.jpg,0
id10006\29.wav,id10045\8.jpg,0
id10018\27.wav,id10038\20.jpg,0
id10051\15.wav,id10026\5.jpg,0
id10023\30.wav,id10023\27.jpg,1
id10014\22.wav,id10014\18.jpg,1
id10013\26.wav,id10013\8.jpg,1
id10022\8.wav,id10013\17.jpg,0
id10042\13.wav,id10040\22.jpg,0
id10007\13.wav,id10021\9.jpg,0
id10026\23.wav,id10022\16.jpg,0
id10035\2.wav,id10035\1.jpg,1
id10011\12.wav,id10011\19.jpg,1
id10035\7.wav,id10035\15.jpg,1
id10041\30.wav,id10041\22.jpg,1
id10029\14.wav,id10019\23.jpg,0
id10055\17.wav,id10017\5.jpg,0
id10047\27.wav,id10043\8.jpg,0
id10041\13.wav,id10041\4.jpg,1
id10021\7.wav,id10021\24.jpg,1
id10009\10.wav,id10025\1.jpg,0
id10047\15.wav,id10047\4.jpg,1
id10048\26.wav,id10048\11.jpg,1
id10048\25.wav,id10048\28.jpg,1
id10027\15.wav,id10009\5.jpg,0
id10047\17.wav,id10047\30.jpg,1
id10030\23.wav,id10047\20.jpg,0
id10047\25.wav,id10047\8.jpg,1
id10018\26.wav,id10018\16.jpg,1
id10045\10.wav,id10034\13.jpg,0
id10008\25.wav,id10008\13.jpg,1
id10024\7.wav,id10018\6.jpg,0
id10046\10.wav,id10046\30.jpg,1
id10015\23.wav,id10015\22.jpg,1
id10044\5.wav,id10019\23.jpg,0
id10032\20.wav,id10032\1.jpg,1
id10020\27.wav,id10020\25.jpg,1
id10033\13.wav,id10053\22.jpg,0
id10028\3.wav,id10028\23.jpg,1
id10044\24.wav,id10044\26.jpg,1
id10009\30.wav,id10009\25.jpg,1
id10032\2.wav,id10032\14.jpg,1
id10019\28.wav,id10019\10.jpg,1
id10039\22.wav,id10039\22.jpg,1
id10019\8.wav,id10006\1.jpg,0
id10049\20.wav,id10042\25.jpg,0
id10016\7.wav,id10016\2.jpg,1
id10027\24.wav,id10027\25.jpg,1
id10053\19.wav,id10053\28.jpg,1
id10026\28.wav,id10026\30.jpg,1
id10023\29.wav,id10015\25.jpg,0
id10023\16.wav,id10038\4.jpg,0
id10055\16.wav,id10035\12.jpg,0
id10033\1.wav,id10033\13.jpg,1
id10033\11.wav,id10053\16.jpg,0
id10020\9.wav,id10020\8.jpg,1
id10012\13.wav,id10012\28.jpg,1
id10013\12.wav,id10013\27.jpg,1
id10050\10.wav,id10039\24.jpg,0
id10010\7.wav,id10007\29.jpg,0
id10035\28.wav,id10051\13.jpg,0
id10019\21.wav,id10019\19.jpg,1
id10045\24.wav,id10045\4.jpg,1
id10041\25.wav,id10041\14.jpg,1
id10049\6.wav,id10033\17.jpg,0
id10019\27.wav,id10021\17.jpg,0
id10017\4.wav,id10017\25.jpg,1
id10035\12.wav,id10029\8.jpg,0
id10029\2.wav,id10029\21.jpg,1
id10008\26.wav,id10008\13.jpg,1
id10022\10.wav,id10022\29.jpg,1
id10021\2.wav,id10021\7.jpg,1
id10015\8.wav,id10015\21.jpg,1
id10033\24.wav,id10006\8.jpg,0
id10025\10.wav,id10025\12.jpg,1
id10033\11.wav,id10020\26.jpg,0
id10039\7.wav,id10010\11.jpg,0
id10053\3.wav,id10036\2.jpg,0
id10014\2.wav,id10010\18.jpg,0
id10018\9.wav,id10018\5.jpg,1
id10024\24.wav,id10026\5.jpg,0
id10033\19.wav,id10033\20.jpg,1
id10014\25.wav,id10055\9.jpg,0
id10033\19.wav,id10016\4.jpg,0
id10022\8.wav,id10020\20.jpg,0
id10015\7.wav,id10015\5.jpg,1
id10046\19.wav,id10046\1.jpg,1
id10039\24.wav,id10045\5.jpg,0
id10024\23.wav,id10024\30.jpg,1
id10026\8.wav,id10026\28.jpg,1
id10053\25.wav,id10053\15.jpg,1
id10036\2.wav,id10014\30.jpg,0
id10023\14.wav,id10013\1.jpg,0
id10036\5.wav,id10023\28.jpg,0
id10013\15.wav,id10012\8.jpg,0
id10039\5.wav,id10039\1.jpg,1
id10053\20.wav,id10053\6.jpg,1
id10023\8.wav,id10023\3.jpg,1
id10034\8.wav,id10016\23.jpg,0
id10035\9.wav,id10035\16.jpg,1
id10013\5.wav,id10042\25.jpg,0
id10039\5.wav,id10049\1.jpg,0
id10047\4.wav,id10040\26.jpg,0
id10052\29.wav,id10052\27.jpg,1
id10043\30.wav,id10043\8.jpg,1
id10047\18.wav,id10047\2.jpg,1
id10050\20.wav,id10050\9.jpg,1
id10035\15.wav,id10035\10.jpg,1
id10007\23.wav,id10047\6.jpg,0
id10015\19.wav,id10041\24.jpg,0
id10019\11.wav,id10040\26.jpg,0
id10012\23.wav,id10012\12.jpg,1
id10024\9.wav,id10051\13.jpg,0
id10028\25.wav,id10028\23.jpg,1
id10009\20.wav,id10047\26.jpg,0
id10036\13.wav,id10038\13.jpg,0
id10053\2.wav,id10053\20.jpg,1
id10009\16.wav,id10009\30.jpg,1
id10049\1.wav,id10008\16.jpg,0
id10034\26.wav,id10034\19.jpg,1
id10054\1.wav,id10054\30.jpg,1
id10026\23.wav,id10026\16.jpg,1
id10017\27.wav,id10017\5.jpg,1
id10029\4.wav,id10018\4.jpg,0
id10052\1.wav,id10052\25.jpg,1
id10009\23.wav,id10016\10.jpg,0
id10035\16.wav,id10035\4.jpg,1
id10017\7.wav,id10007\22.jpg,0
id10006\30.wav,id10035\23.jpg,0
id10052\16.wav,id10018\25.jpg,0
id10034\24.wav,id10018\23.jpg,0
id10030\27.wav,id10030\14.jpg,1
id10049\25.wav,id10049\20.jpg,1
id10010\29.wav,id10010\3.jpg,1
id10028\30.wav,id10034\23.jpg,0
id10034\26.wav,id10046\2.jpg,0
id10011\17.wav,id10032\7.jpg,0
id10014\23.wav,id10014\26.jpg,1
id10033\17.wav,id10019\23.jpg,0
id10028\1.wav,id10042\7.jpg,0
id10016\25.wav,id10009\12.jpg,0
id10045\18.wav,id10009\5.jpg,0
id10032\7.wav,id10032\17.jpg,1
id10052\13.wav,id10052\5.jpg,1
id10014\17.wav,id10037\14.jpg,0
id10038\15.wav,id10038\1.jpg,1
id10036\5.wav,id10036\3.jpg,1
id10034\20.wav,id10034\4.jpg,1
id10055\19.wav,id10033\11.jpg,0
id10015\25.wav,id10015\23.jpg,1
id10009\17.wav,id10050\13.jpg,0
id10029\20.wav,id10029\13.jpg,1
id10050\23.wav,id10054\11.jpg,0
id10037\14.wav,id10037\29.jpg,1
id10015\7.wav,id10015\14.jpg,1
id10034\29.wav,id10034\20.jpg,1
id10055\19.wav,id10055\18.jpg,1
id10051\29.wav,id10027\10.jpg,0
id10009\28.wav,id10009\20.jpg,1
id10046\14.wav,id10045\27.jpg,0
id10023\11.wav,id10023\22.jpg,1
id10050\29.wav,id10034\18.jpg,0
id10042\14.wav,id10019\10.jpg,0
id10052\26.wav,id10046\28.jpg,0
id10019\18.wav,id10019\17.jpg,1
id10007\12.wav,id10043\21.jpg,0
id10029\22.wav,id10055\20.jpg,0
id10049\30.wav,id10049\17.jpg,1
id10027\17.wav,id10036\12.jpg,0
id10029\17.wav,id10029\25.jpg,1
id10019\3.wav,id10051\6.jpg,0
id10024\20.wav,id10024\8.jpg,1
id10036\25.wav,id10036\5.jpg,1
id10034\12.wav,id10034\22.jpg,1
id10055\4.wav,id10055\3.jpg,1
id10013\23.wav,id10040\29.jpg,0
id10020\2.wav,id10025\24.jpg,0
id10034\1.wav,id10034\30.jpg,1
id10039\2.wav,id10039\21.jpg,1
id10009\1.wav,id10029\10.jpg,0
id10041\17.wav,id10033\17.jpg,0
id10037\19.wav,id10047\24.jpg,0
id10048\14.wav,id10030\26.jpg,0
id10027\25.wav,id10027\8.jpg,1
id10054\9.wav,id10028\24.jpg,0
id10041\24.wav,id10050\30.jpg,0
id10039\30.wav,id10039\9.jpg,1
id10036\17.wav,id10046\24.jpg,0
id10019\21.wav,id10039\28.jpg,0
id10031\15.wav,id10031\23.jpg,1
id10018\29.wav,id10031\14.jpg,0
id10035\3.wav,id10011\4.jpg,0
id10052\26.wav,id10023\2.jpg,0
id10051\25.wav,id10022\28.jpg,0
id10038\23.wav,id10027\4.jpg,0
id10014\3.wav,id10021\14.jpg,0
id10050\27.wav,id10050\10.jpg,1
id10039\2.wav,id10038\27.jpg,0
id10049\15.wav,id10024\25.jpg,0
id10045\26.wav,id10039\17.jpg,0
id10038\7.wav,id10038\25.jpg,1
id10022\18.wav,id10015\5.jpg,0
id10046\26.wav,id10040\13.jpg,0
id10030\18.wav,id10018\20.jpg,0
id10049\25.wav,id10015\26.jpg,0
id10008\1.wav,id10014\16.jpg,0
id10016\23.wav,id10016\20.jpg,1
id10014\24.wav,id10036\29.jpg,0
id10049\18.wav,id10049\28.jpg,1
id10009\27.wav,id10009\6.jpg,1
id10046\13.wav,id10046\24.jpg,1
id10029\11.wav,id10029\8.jpg,1
id10027\11.wav,id10011\9.jpg,0
id10036\30.wav,id10007\26.jpg,0
id10054\12.wav,id10017\3.jpg,0
id10045\10.wav,id10045\13.jpg,1
id10055\26.wav,id10055\14.jpg,1
id10037\20.wav,id10037\11.jpg,1
id10034\14.wav,id10034\3.jpg,1
id10049\28.wav,id10055\5.jpg,0
id10055\30.wav,id10055\27.jpg,1
id10023\14.wav,id10046\23.jpg,0
id10012\8.wav,id10012\6.jpg,1
id10042\25.wav,id10042\10.jpg,1
id10028\9.wav,id10028\24.jpg,1
id10010\24.wav,id10053\18.jpg,0
id10036\18.wav,id10020\24.jpg,0
id10021\15.wav,id10039\17.jpg,0
id10014\30.wav,id10037\4.jpg,0
id10031\8.wav,id10031\23.jpg,1
id10024\10.wav,id10020\16.jpg,0
id10054\16.wav,id10054\10.jpg,1
id10040\12.wav,id10040\2.jpg,1
id10020\8.wav,id10020\16.jpg,1
id10047\26.wav,id10031\29.jpg,0
id10045\22.wav,id10049\13.jpg,0
id10042\13.wav,id10040\29.jpg,0
id10032\3.wav,id10032\15.jpg,1
id10038\9.wav,id10021\19.jpg,0
id10029\17.wav,id10014\1.jpg,0
id10051\30.wav,id10018\14.jpg,0
id10047\24.wav,id10047\13.jpg,1
id10018\8.wav,id10018\26.jpg,1
id10012\24.wav,id10012\2.jpg,1
id10050\10.wav,id10050\2.jpg,1
id10052\6.wav,id10052\4.jpg,1
id10029\21.wav,id10010\8.jpg,0
id10041\5.wav,id10040\13.jpg,0
id10047\4.wav,id10047\12.jpg,1
id10039\27.wav,id10039\19.jpg,1
id10038\16.wav,id10009\27.jpg,0
id10010\17.wav,id10006\2.jpg,0
id10025\24.wav,id10047\7.jpg,0
id10055\30.wav,id10055\24.jpg,1
id10020\23.wav,id10020\17.jpg,1
id10012\10.wav,id10012\3.jpg,1
id10022\14.wav,id10022\19.jpg,1
id10049\25.wav,id10049\17.jpg,1
id10039\10.wav,id10039\16.jpg,1
id10021\10.wav,id10010\22.jpg,0
id10012\19.wav,id10026\21.jpg,0
id10007\28.wav,id10011\5.jpg,0
id10043\12.wav,id10043\5.jpg,1
id10016\19.wav,id10016\4.jpg,1
id10014\28.wav,id10014\28.jpg,1
id10044\17.wav,id10051\20.jpg,0
id10039\14.wav,id10013\26.jpg,0
id10042\17.wav,id10042\12.jpg,1
id10040\18.wav,id10048\19.jpg,0
id10011\11.wav,id10011\12.jpg,1
id10032\13.wav,id10032\6.jpg,1
id10021\21.wav,id10021\5.jpg,1
id10007\28.wav,id10007\4.jpg,1
id10019\13.wav,id10019\29.jpg,1
id10034\22.wav,id10034\21.jpg,1
id10032\17.wav,id10032\9.jpg,1
id10016\7.wav,id10016\29.jpg,1
id10031\14.wav,id10014\18.jpg,0
id10041\12.wav,id10031\10.jpg,0
id10015\20.wav,id10011\30.jpg,0
id10006\10.wav,id10012\17.jpg,0
id10053\11.wav,id10053\2.jpg,1
id10021\26.wav,id10017\3.jpg,0
id10055\12.wav,id10055\24.jpg,1
id10046\5.wav,id10046\2.jpg,1
id10020\14.wav,id10020\13.jpg,1
id10026\4.wav,id10026\24.jpg,1
id10049\3.wav,id10049\17.jpg,1
id10012\27.wav,id10012\17.jpg,1
id10026\18.wav,id10011\29.jpg,0
id10028\3.wav,id10016\10.jpg,0
id10039\17.wav,id10041\23.jpg,0
id10055\27.wav,id10037\22.jpg,0
id10048\13.wav,id10048\20.jpg,1
id10029\20.wav,id10012\3.jpg,0
id10011\3.wav,id10055\18.jpg,0
id10039\20.wav,id10039\27.jpg,1
id10033\8.wav,id10033\10.jpg,1
id10021\28.wav,id10021\19.jpg,1
id10053\17.wav,id10021\24.jpg,0
id10033\16.wav,id10033\13.jpg,1
id10033\14.wav,id10033\25.jpg,1
id10010\28.wav,id10010\12.jpg,1
id10017\19.wav,id10017\8.jpg,1
id10013\2.wav,id10013\15.jpg,1
id10017\27.wav,id10013\20.jpg,0
id10017\8.wav,id10017\6.jpg,1
id10022\9.wav,id10048\28.jpg,0
id10015\5.wav,id10007\21.jpg,0
id10022\18.wav,id10022\8.jpg,1
id10009\8.wav,id10009\20.jpg,1
id10013\9.wav,id10013\6.jpg,1
id10028\16.wav,id10028\19.jpg,1
id10026\2.wav,id10026\14.jpg,1
id10042\20.wav,id10032\30.jpg,0
id10017\8.wav,id10017\9.jpg,1
id10045\10.wav,id10026\3.jpg,0
id10028\13.wav,id10033\9.jpg,0
id10008\4.wav,id10008\19.jpg,1
id10039\20.wav,id10039\11.jpg,1
id10034\27.wav,id10034\4.jpg,1
id10016\26.wav,id10049\24.jpg,0
id10041\7.wav,id10041\3.jpg,1
id10041\10.wav,id10041\21.jpg,1
id10021\26.wav,id10021\4.jpg,1
id10026\15.wav,id10026\14.jpg,1
id10031\4.wav,id10026\28.jpg,0
id10046\19.wav,id10046\17.jpg,1
id10046\16.wav,id10032\15.jpg,0
id10008\3.wav,id10008\2.jpg,1
id10025\9.wav,id10048\25.jpg,0
id10046\25.wav,id10046\10.jpg,1
id10033\15.wav,id10024\23.jpg,0
id10045\2.wav,id10023\15.jpg,0
id10055\12.wav,id10055\14.jpg,1
id10036\3.wav,id10036\12.jpg,1
id10036\22.wav,id10036\1.jpg,1
id10025\18.wav,id10025\10.jpg,1
id10046\21.wav,id10042\25.jpg,0
id10011\26.wav,id10011\29.jpg,1
id10021\13.wav,id10021\30.jpg,1
id10039\11.wav,id10009\8.jpg,0
id10041\19.wav,id10030\2.jpg,0
id10048\8.wav,id10052\6.jpg,0
id10029\21.wav,id10029\25.jpg,1
id10040\10.wav,id10040\23.jpg,1
id10027\4.wav,id10055\22.jpg,0
id10014\18.wav,id10048\21.jpg,0
id10024\8.wav,id10022\12.jpg,0
id10039\4.wav,id10043\24.jpg,0
id10016\19.wav,id10016\24.jpg,1
id10036\18.wav,id10038\22.jpg,0
id10051\15.wav,id10051\23.jpg,1
id10009\21.wav,id10038\20.jpg,0
id10010\24.wav,id10009\13.jpg,0
id10052\10.wav,id10040\16.jpg,0
id10028\28.wav,id10024\25.jpg,0
id10042\11.wav,id10042\7.jpg,1
id10007\5.wav,id10032\25.jpg,0
id10014\12.wav,id10032\21.jpg,0
id10029\19.wav,id10022\19.jpg,0
id10033\17.wav,id10033\26.jpg,1
id10012\4.wav,id10007\3.jpg,0
id10010\12.wav,id10040\11.jpg,0
id10046\17.wav,id10046\28.jpg,1
id10017\25.wav,id10022\5.jpg,0
id10010\23.wav,id10034\11.jpg,0
id10041\9.wav,id10041\19.jpg,1
id10034\10.wav,id10034\27.jpg,1
id10028\13.wav,id10028\28.jpg,1
id10014\2.wav,id10014\12.jpg,1
id10024\2.wav,id10024\11.jpg,1
id10033\9.wav,id10017\20.jpg,0
id10046\25.wav,id10046\20.jpg,1
id10008\8.wav,id10008\6.jpg,1
id10022\23.wav,id10022\16.jpg,1
id10016\12.wav,id10022\3.jpg,0
id10027\11.wav,id10027\11.jpg,1
id10034\17.wav,id10034\25.jpg,1
id10006\14.wav,id10012\2.jpg,0
id10039\24.wav,id10043\28.jpg,0
id10033\25.wav,id10033\27.jpg,1
id10020\3.wav,id10021\28.jpg,0
id10039\19.wav,id10022\29.jpg,0
id10013\12.wav,id10013\21.jpg,1
id10029\7.wav,id10055\18.jpg,0
id10042\19.wav,id10042\24.jpg,1
id10038\15.wav,id10038\15.jpg,1
id10035\22.wav,id10035\11.jpg,1
id10019\28.wav,id10019\22.jpg,1
id10039\11.wav,id10022\20.jpg,0
